play,act,scene,location,entity_text,spacy_label,label_description,start_char,end_char
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,one,CARDINAL,Numerals that do not fall under another type,2704,2707
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,NURSE,GPE,"Countries, cities, states",2720,2725
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,"O Tybalt, Tybalt",ORG,"Companies, agencies, institutions, etc.",2727,2743
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,JULIET,PERSON,"People, including fictional",2848,2854
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",2902,2907
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,two,CARDINAL,Numerals that do not fall under another type,3053,3056
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,NURSE,GPE,"Countries, cities, states",3067,3072
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",3094,3099
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",3110,3115
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",3168,3173
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Tybalt,ORG,"Companies, agencies, institutions, etc.",3186,3192
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,NURSE,GPE,"Countries, cities, states",3202,3207
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,the day,DATE,Absolute or relative dates or periods,3230,3237
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Dove,PERSON,"People, including fictional",3371,3375
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,wolvish-ravening,TIME,Times smaller than a day,3393,3409
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,seem'st,GPE,"Countries, cities, states",3487,3494
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,NURSE,GPE,"Countries, cities, states",3773,3778
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",3996,4001
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,NURSE,GPE,"Countries, cities, states",4239,4244
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,three-hours,TIME,Times smaller than a day,4415,4426
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Tybalt,PERSON,"People, including fictional",4851,4857
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",5004,5009
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,ten thousand,CARDINAL,Numerals that do not fall under another type,5074,5086
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Tybalt,PERSON,"People, including fictional",5266,5272
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,WORK_OF_ART,"Titles of books, songs, etc.",5411,5416
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Juliet,PERSON,"People, including fictional",5483,5489
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",5512,5517
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Nurse,PERSON,"People, including fictional",5659,5664
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,NURSE,GPE,"Countries, cities, states",5666,5671
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Tybalt,PERSON,"People, including fictional",5698,5704
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",5848,5853
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",5939,5944
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,die maiden-widowed,PERSON,"People, including fictional",6008,6026
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",6091,6096
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,NURSE,GPE,"Countries, cities, states",6118,6123
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",6156,6161
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",6216,6221
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,night,TIME,Times smaller than a day,6238,6243
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Lawrence,PERSON,"People, including fictional",6271,6279
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Lawrence,PERSON,"People, including fictional",12,20
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",38,43
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Verona,GPE,"Countries, cities, states",712,718
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Verona,PERSON,"People, including fictional",816,822
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Juliet,PERSON,"People, including fictional",1384,1390
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",1506,1511
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",1602,1607
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Juliet,PERSON,"People, including fictional",1652,1658
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",1798,1803
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Hadst,PERSON,"People, including fictional",1957,1962
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Adversity,ORG,"Companies, agencies, institutions, etc.",2461,2470
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Wert,PERSON,"People, including fictional",2931,2935
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Juliet,PERSON,"People, including fictional",2956,2962
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,An hour,TIME,Times smaller than a day,2973,2980
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,one,CARDINAL,Numerals that do not fall under another type,3224,3227
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Good Romeo,PERSON,"People, including fictional",3236,3246
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,knock!—Who,GPE,"Countries, cities, states",3400,3410
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,NURSE,GPE,"Countries, cities, states",3633,3638
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Lady Juliet,PERSON,"People, including fictional",3706,3717
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Enter Nurse,ORG,"Companies, agencies, institutions, etc.",3749,3760
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,NURSE,GPE,"Countries, cities, states",3762,3767
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Friar,LANGUAGE,Any named language,3776,3781
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Friar,LANGUAGE,Any named language,3800,3805
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",3840,3845
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,NURSE,GPE,"Countries, cities, states",3915,3920
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Juliet,PERSON,"People, including fictional",4131,4137
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,NURSE,GPE,"Countries, cities, states",4229,4234
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Spakest,ORG,"Companies, agencies, institutions, etc.",4283,4290
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Juliet,PERSON,"People, including fictional",4299,4305
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,stain'd,ORDINAL,"""first"", ""second"", etc.",4377,4384
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,NURSE,GPE,"Countries, cities, states",4541,4546
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",4671,4676
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Shot,PERSON,"People, including fictional",4735,4739
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Friar,PERSON,"People, including fictional",4849,4854
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Unseemly,PERSON,"People, including fictional",5149,5157
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Hast,ORG,"Companies, agencies, institutions, etc.",5305,5309
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Tybalt,PERSON,"People, including fictional",5321,5327
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Wilt,PERSON,"People, including fictional",5329,5333
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,rail'st,NORP,Nationalities or religious or political groups,5435,5442
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,three,CARDINAL,Numerals that do not fall under another type,5523,5528
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,fie,ORG,"Companies, agencies, institutions, etc.",5592,5595
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,sham'st,PERSON,"People, including fictional",5602,5609
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,thy shape,PERSON,"People, including fictional",5610,5619
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Digressing,PERSON,"People, including fictional",5807,5817
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Misshapen,PERSON,"People, including fictional",5978,5987
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Thy Juliet,PERSON,"People, including fictional",6165,6175
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,slew'st Tybalt,PERSON,"People, including fictional",6288,6302
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Happiness,ORG,"Companies, agencies, institutions, etc.",6462,6471
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Fortune,WORK_OF_ART,"Titles of books, songs, etc.",6562,6569
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Ascend,ORG,"Companies, agencies, institutions, etc.",6671,6677
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Mantua,GPE,"Countries, cities, states",6792,6798
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Beg,PERSON,"People, including fictional",6894,6897
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,twenty hundred thousand,CARDINAL,Numerals that do not fall under another type,6944,6967
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",7146,7151
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,NURSE,GPE,"Countries, cities, states",7163,7168
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,NURSE,GPE,"Countries, cities, states",7351,7356
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Hie,PERSON,"People, including fictional",7401,7404
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Mantua,GPE,"Countries, cities, states",7665,7671
THE TRAGEDY OF ROMEO AND JULIET,3,3,Friar Lawrence's cell.,Farewell,PERSON,"People, including fictional",7920,7928
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Lady Capulet,PERSON,"People, including fictional",15,27
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Paris,GPE,"Countries, cities, states",32,37
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",39,46
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,I. Well,PERSON,"People, including fictional",195,202
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,tonight,TIME,Times smaller than a day,262,269
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,an hour ago,TIME,Times smaller than a day,331,342
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,PARIS,GPE,"Countries, cities, states",344,349
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",446,453
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,early tomorrow,TIME,Times smaller than a day,481,495
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Tonight,TIME,Times smaller than a day,497,504
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",538,545
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Paris,GPE,"Countries, cities, states",551,556
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Paris,GPE,"Countries, cities, states",751,756
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Wednesday,DATE,Absolute or relative dates or periods,793,802
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,PARIS,GPE,"Countries, cities, states",838,843
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Monday,DATE,Absolute or relative dates or periods,845,851
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",862,869
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Monday,DATE,Absolute or relative dates or periods,871,877
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Wednesday,DATE,Absolute or relative dates or periods,893,902
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Thursday,DATE,Absolute or relative dates or periods,918,926
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Thursday,DATE,Absolute or relative dates or periods,940,948
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,two,CARDINAL,Numerals that do not fall under another type,1081,1084
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,some half a dozen,CARDINAL,Numerals that do not fall under another type,1229,1246
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Thursday,DATE,Absolute or relative dates or periods,1294,1302
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,PARIS,GPE,"Countries, cities, states",1304,1309
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Thursday,DATE,Absolute or relative dates or periods,1333,1341
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,tomorrow,DATE,Absolute or relative dates or periods,1347,1355
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,CAPULET,ORG,"Companies, agencies, institutions, etc.",1357,1364
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Thursday,DATE,Absolute or relative dates or periods,1388,1396
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Juliet,PERSON,"People, including fictional",1419,1425
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,this wedding day,DATE,Absolute or relative dates or periods,1472,1488
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,Farewell,PERSON,"People, including fictional",1490,1498
THE TRAGEDY OF ROMEO AND JULIET,3,4,A Room in Capulet's House.,night,TIME,Times smaller than a day,1610,1615
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Juliet,PERSON,"People, including fictional",16,22
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Wilt,PERSON,"People, including fictional",32,36
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",this night,TIME,Times smaller than a day,623,633
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Mantua,GPE,"Countries, cities, states",677,683
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",need'st,GPE,"Countries, cities, states",710,717
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",yon grey,PERSON,"People, including fictional",830,838
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",morning,TIME,Times smaller than a day,850,857
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Cynthia,PERSON,"People, including fictional",893,900
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Juliet,PERSON,"People, including fictional",1065,1071
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",JULIET,PERSON,"People, including fictional",1131,1137
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",the day,DATE,Absolute or relative dates or periods,1523,1530
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Enter Nurse,ORG,"Companies, agencies, institutions, etc.",1636,1647
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",1649,1654
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",NURSE,GPE,"Countries, cities, states",1678,1683
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",The day,DATE,Absolute or relative dates or periods,1729,1736
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Farewell,PERSON,"People, including fictional",1833,1841
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",one,CARDINAL,Numerals that do not fall under another type,1853,1856
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Descends,PERSON,"People, including fictional",1881,1889
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Love,WORK_OF_ART,"Titles of books, songs, etc.",1917,1921
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",ay husband,PERSON,"People, including fictional",1929,1939
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",every day,DATE,Absolute or relative dates or periods,1971,1980
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",the hour,TIME,Times smaller than a day,1984,1992
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",a minute,TIME,Times smaller than a day,2001,2009
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",many days,DATE,Absolute or relative dates or periods,2020,2029
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",years,DATE,Absolute or relative dates or periods,2067,2072
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,PRODUCT,"Objects, vehicles, foods, etc. (not services)",2095,2100
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",JULIET,PERSON,"People, including fictional",2191,2197
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",one,CARDINAL,Numerals that do not fall under another type,2426,2429
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Adieu,PERSON,"People, including fictional",2585,2590
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Fortune,WORK_OF_ART,"Titles of books, songs, etc.",2748,2755
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",2826,2833
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Ho,PERSON,"People, including fictional",2843,2845
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Juliet,PERSON,"People, including fictional",3054,3060
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Evermore,PERSON,"People, including fictional",3106,3114
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",JULIET,PERSON,"People, including fictional",3353,3359
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",3407,3414
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",3559,3566
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",weep'st,GPE,"Countries, cities, states",3585,3592
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",JULIET,PERSON,"People, including fictional",3668,3674
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,PERSON,"People, including fictional",3729,3734
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Villain,PERSON,"People, including fictional",3744,3751
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",4031,4038
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Mantua,GPE,"Countries, cities, states",4125,4131
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,PERSON,"People, including fictional",4346,4351
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,ORG,"Companies, agencies, institutions, etc.",4498,4503
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",4701,4708
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",One,CARDINAL,Numerals that do not fall under another type,4952,4955
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",early next Thursday,DATE,Absolute or relative dates or periods,5153,5172
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",morn,TIME,Times smaller than a day,5173,5177
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",The County Paris,GPE,"Countries, cities, states",5219,5235
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Saint Peter's Church,FAC,"Buildings, airports, highways, bridges, etc.",5240,5260
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Saint Peter's Church,ORG,"Companies, agencies, institutions, etc.",5323,5343
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Peter,PERSON,"People, including fictional",5349,5354
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Romeo,ORG,"Companies, agencies, institutions, etc.",5587,5592
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Paris,GPE,"Countries, cities, states",5628,5633
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",5786,5793
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Evermore,PERSON,"People, including fictional",5947,5955
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",one,CARDINAL,Numerals that do not fall under another type,5970,5973
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",6440,6447
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",CAPULET,ORG,"Companies, agencies, institutions, etc.",6819,6826
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Thursday,DATE,Absolute or relative dates or periods,7044,7052
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Paris,GPE,"Countries, cities, states",7069,7074
THE TRAGEDY OF ROMEO AND JULIET,3,5,"An open Gallery to Juliet's Chamber, overlooking the Garden.",Saint Peter's Church,ORG,"Companies, agencies, institutions, etc.",7078,7098
